pathway	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep1_10dM1	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep10_10dM10	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep2_10dM2	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep3_10dM3	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep4_10dM4	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep5_10dM5	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep6_10dM6	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep7_10dM7	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep8_10dM8	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep9_10dM9	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep1_30dM1	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep10_30dM10	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep2_30dM2	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep3_30dM3	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep4_30dM4	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep5_30dM5	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep6_30dM6	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep7_30dM7	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep8_30dM8	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep9_30dM9	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep1_10dM11	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep10_10dM20	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep2_10dM12	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep3_10dM13	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep4_10dM14	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep5_10dM15	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep6_10dM16	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep7_10dM17	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep8_10dM18	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep9_10dM19	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep1_30dM11	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep10_30dM20	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep2_30dM12	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep3_30dM13	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep4_30dM14	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep5_30dM15	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep6_30dM16	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep7_30dM17	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep8_30dM18	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep9_30dM19	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep1_10dM31	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep10_10dM40	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep2_10dM32	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep3_10dM33	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep4_10dM34	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep5_10dM35	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep6_10dM36	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep7_10dM37	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep8_10dM38	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep9_10dM39	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep1_30dM31	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep10_30dM40	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep2_30dM32	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep3_30dM33	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep4_30dM34	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep5_30dM35	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep6_30dM36	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep7_30dM37	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep8_30dM38	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep9_30dM39	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep1_10dM21	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep10_10dM30	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep2_10dM22	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep3_10dM23	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep4_10dM24	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep5_10dM25	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep6_10dM26	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep7_10dM27	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep8_10dM28	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep9_10dM29	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep1_30dM21	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep10_30dM30	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep2_30dM22	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep3_30dM23	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep4_30dM24	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep5_30dM25	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep6_30dM26	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep7_30dM27	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep8_30dM28	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep9_30dM29
PWY-2942	78962.86916554392	83650.07094706174	88577.05999619087	82410.04515705348	73581.22583435934	97217.05493652119	81493.76983660107	87718.65339198054	91526.6883130311	98278.1062004154	86178.75131630899	94703.41277186794	90827.11071380657	80263.11782966736	72325.97323430148	108075.52939141798	106663.66942888201	107331.59729183733	97860.37433089044	99989.4700306305	91111.22804340588	102851.37169693479	70918.47045848782	95334.72228419494	91078.0433100826	96028.01244479838	77198.88852167317	124168.06476360955	92889.1028885663	87042.10432732069	77100.66602258552	67785.7409309199	98568.49327363799	92495.10364502965	94078.25066140997	81764.53055440776	103292.33671085227	87208.60189982093	101573.35100616017	91497.635093772	85992.39714471788	82632.76406301545	90112.36020050167	81729.06650589882	78658.45570626252	91426.50785056538	67035.10185730056	115840.75048016128	93863.2563521629	99541.00304298772	191626.40849258177	70672.88926518246	104948.51332862735	97436.79908364298	97203.89651904939	96615.621038557	93606.65924256679	84652.92862957668	86602.23546239985	85003.44472229158	81452.725523334	72459.76877167451	92677.16890123933	87076.13224717136	64888.065181035214	102138.66320594556	115993.7764774387	80647.33921416932	63101.31067867053	79151.76995110976	120388.7726836569	82043.66219642785	114145.68045602345	99195.88978095913	100754.88449860051	106633.33145193048	9125.891927432549	116794.75057730173	88050.92242065229	109860.20017029243
PWY-3001	78392.01106929498	79772.51198004784	83389.94740017853	81393.1551232483	73977.44017990334	97460.33633974034	82003.54306668998	87601.8605567041	92454.36198553948	97284.00045587885	90396.4318759818	95896.8605811726	91811.11624012286	84109.6109661857	76425.52475177828	110257.76642888314	107906.0152969295	107275.31627099962	99045.06859227338	102322.85608787597	89817.36548127478	99785.08165528081	72408.12666653907	99155.4829681007	87280.367229038	95235.83281284665	78978.92636418827	118093.55302695322	91064.85710189225	87490.12604658662	80792.63287715879	70720.32229585802	98045.06454146955	93646.02333483205	91650.25656299773	86042.97900443617	104415.64575992111	91277.31677367502	97993.30016976378	93089.70376872866	86376.34583484633	86297.66724908889	89748.43309351853	77857.65802759789	77714.8148748002	91141.58623001093	65493.64415080075	118321.93199705816	96098.29176508985	102162.34233678633	192296.34834692226	72986.84812716402	105643.75569513893	97802.54843376348	97715.70721541371	96803.3503806725	88177.82666491822	83830.14926776636	83089.32888183414	86694.00006592044	79620.44186396958	68991.42981609925	90853.54784346595	84702.66338730058	66835.686814443	94207.4971515243	109560.93260885561	74619.96710958537	58004.40187500653	79875.06096175757	121558.50683354822	85140.59910918321	115377.70396092738	98051.76368608772	103409.52249175114	108075.42541503994	9369.008823994938	115450.2232729998	89985.04942828877	109034.87712062795
PWY-3661	996.2783137104275	743.695648263132	156.30862010198706	182.47826728413503	237.26401234374558	889.8196940996926	3278.1851729424825	2132.4250645913694	442.1356447313165	925.0968909623341	34.85448894926546	360.98349028575063	1179.6753053655339	111.50141793505561	209.28760663496533	411.8032573185651	3854.66155716401	638.842033312501	600.8544147725718	9.989930307839742	959.7062968329826	526.2560803008456	204.41273446358517	497.20293089807654	393.57855476287466	3090.354287500115	217.5365005221696	823.1677126895391	886.5917399873518	663.6878707905128	121.7279589878859	106.11756740702117	240.31719607920158	873.9892806705225	367.9696920020341	1105.1174847158113	1463.0134045433438	222.80138691037456	472.9570746384515	834.2944742777358	5659.342973123177	4291.4432782067715	1037.8265713714484	5152.251697531273	4295.380099304356	5483.604782973769	5651.978534938982	1157.6634928777262	4664.645512849466	971.3685945996497	8539.179759295619	621.9589579551972	4349.3221978534575	3388.087638952227	2630.161163145809	1113.0567814679166	2795.423111219526	693.9532609166147	1049.465684079219	746.86202995802	508.7029583620828	2062.806273579515	3278.514690159348	1374.9788465700078	479.10838833223966	598.7023648213866	305.9157395123823	727.9490327039927	441.7272781478663	1268.0974013974962	598.984670448872	375.65417390070013	686.4665228342856	291.6008687902931	516.9630692764086	1957.7725097556056	93.79872531968394	1634.8994040902876	49.81227242721713	995.1318031484774
PWY-3841	66982.91275770399	71765.57936609368	74348.17943350114	69680.66730440866	64718.64482407432	80540.67307425781	71003.30675941336	72931.27560552087	77855.98649390401	82165.17919117802	79235.35617311473	82492.69036317931	81731.85941417135	72835.53617594455	67559.76716883836	92538.75291063415	89076.56261197584	91944.70542219614	84401.94400728813	87285.09927531447	77252.88311752089	87924.13308182107	61181.90422299656	84676.19353177412	77849.34263177034	83137.15178447342	65587.40780651743	104636.51778778034	79227.83806466222	73568.77242051181	70405.69141836363	60683.12428733729	81801.0544011444	78716.13561295031	79279.07351624596	75731.3843098922	88906.58768441672	78235.98989028661	84865.45020669547	77381.56182311488	74216.9104259735	73290.42398295664	78816.94057371505	69219.77816423426	68892.6367780789	78226.35793996105	59530.87015210792	98047.96764907926	82706.39991040148	88103.81074414666	161981.10866550592	63880.7533403774	89681.42406108478	83112.10543911342	81821.37436015034	83483.62605682714	82173.41242086695	73017.92719139087	75364.79758607618	72594.2068419696	69854.3203959452	62108.65619571408	79475.98187695794	75048.54523416392	58305.58888470818	86804.67408590051	99433.5204570708	69420.59508144419	53270.128698040375	69244.92730105172	103589.92191739798	72447.44585942334	97062.01467221694	85407.63735571175	86119.02586599013	89790.42871528854	7802.918072765849	100630.95030109896	78812.17823572212	93467.9137163819
PWY-4984	1378.6870943731142	5422.382961225312	411.73847256718585	646.8493819910686	421.1381535967181	2124.6100119583402	1420.7578084384775	317.97751695655614	550.415522065414	6436.270005746278	3331.58305685088	2115.1838259091683	1990.6755383439915	480.00125382735223	2336.1053806707982	2531.437617151931	1177.3290339064138	727.4298114644521	2104.3731088160534	453.42061997725625	4910.708826824957	9709.350321034508	240.33415345179986	478.18029232534144	2872.5945985076332	1728.8209615753394	3242.232701847528	6843.24179785348	1413.6002686481697	3120.4803600862783	113.37980645892426	800.5165289281603	3121.470423112156	4025.2801849325783	2012.1480079634957	2533.9914354587627	2472.245585231307	1121.0944784073683	3119.976708180483	1255.5270085789653	4162.393877103788	1015.7153064692186	4417.237916359107	2187.2853771127957	1727.7870491752863	2391.3703376840404	1746.663113176501	2803.1569704342055	3596.2166551037376	3353.001131736621	6358.770505931378	902.519293994632	4216.553223130046	2111.7986906436595	2356.2174399593546	1685.4313363773838	2015.6481865252306	3577.2525503874867	3136.763800573786	2572.7757552568673	5321.186113186562	3406.9052568011284	4821.717263143592	5183.108839303691	2007.699910540262	5005.5734845120805	2444.0989960735374	4404.152965761036	5670.696296005453	2783.0183236657617	1589.9659154033857	968.5314483811461	3318.538252185227	1446.8262255381774	546.865010143165	1662.878106239818	98.95700290160755	2137.118564016829	544.4680098730869	1614.6248727699776
PWY-5005	21.595218672956012	23.993378832093985	35.98957148852577	14.397910572968753	55.16034916473099	637.1911255351133	243.95866447807146	100.69907398445932	220.25145439759567	506.7332513131013	473.32880653608845	1275.2589520753854	474.0482060570002	169.76962119241782	465.62830090314776	1288.539168770766	485.2611522792537	1321.1115978805167	537.5599827837223	332.35868600755435	263.3871740578132	306.48357013659637	1095.5803651333924	1041.6463009316155	47.98109742975649	498.59649714304885	368.2086480187357	129.51660605801635	1456.4964937409366	532.209716254885	1172.1235788174322	827.6183531159419	1145.0163058608068	256.2464723387115	625.5712015683409	1272.3179396234389	995.0415893756617	992.1848053945008	637.6994295657952	534.793220443665	76.73230009729834	343.27904831040394	122.24034407616875	282.14871707865854	386.4614036037099	735.1849904135977	317.8572675926165	356.8489594123878	127.0045670973086	182.12434633001521	615.4271895957438	2642.0366309948445	649.2832467962128	613.2017896497911	482.83062000089484	239.413637883436	74.34662924656317	174.79906741995296	119.8774038912945	19.195844648952427	21.596129121037276	40.77655213210673	215.59286079574753	28.788899051774226	26.38618920437108	31.191386614253616	21.59681483970126	40.773425216148375	28.787020956613368	184.23362373536656	0.0	124.58849231194631	165.41520385658788	55.166509804727596	38.389771615210115	0.0	0.0	0.0	14.396960607352826	122.29104587446582
PWY-5022	2284.3596848832085	2385.862469462133	1738.9425225467762	1919.2663643762353	2224.1778627884014	1310.851586501673	1039.1908516538947	3040.4928824957965	1057.2713586476664	2424.2235366822633	1116.9734345351044	2488.1674571677477	2394.3551221961834	1934.2180172372289	1489.8637254066946	3372.976305605219	3830.4537466090237	3109.750721495861	1722.8124931983896	1982.6070555405513	2098.822752778083	1750.8755565922272	2046.125754587293	2874.9467437344247	1400.7374890254607	2029.669976930389	981.5552860210702	862.119190829132	3349.707198794194	1803.8622763677274	2155.6702975201256	2154.3519504953865	1582.0968620039935	1407.390622576991	1550.4779368966545	1140.8768895531134	1901.6652813705948	3457.2805480324996	2060.9005268648248	1998.7224486892464	1473.7239215686275	2033.0149654717443	4880.234584417796	718.6574234546505	1824.330072463768	910.176719343776	773.0477298143592	1224.6050420168067	2133.027125479737	2060.205351282112	2281.527665317139	2468.557486445155	1968.8619095249778	1432.522156036612	1400.20523426935	2534.779614070025	2099.9397338909657	1401.5643293569974	1288.4535275991248	2024.4546399951062	1057.232040394767	2557.342379148612	2145.717935005473	3029.3554392088427	1276.8176039119803	1393.5495357225077	3945.0361426864824	1796.9981879084069	1730.9486886327045	1726.5174782004783	2349.7265850536605	2154.514486813171	3725.6424368629773	2380.6025915847304	1820.7682967214923	1984.4750568618822	177.8779902835004	1208.8761381303202	3271.7484422346843	3487.610210836719
PWY-5030	1441.916736989496	1916.6388527396807	804.827385352559	1581.785208658764	1835.8714928838572	2171.6508830592998	1705.2061178668969	1568.1667674899052	2385.547188716075	1570.528245050207	2840.937799435064	2294.371029238214	2780.8526846795976	2699.6576539748476	2334.7310220285763	2327.6191227808185	1843.5184149189547	2683.636211791786	4213.988340102759	3879.971298750775	2720.3679414802077	2213.1411838367007	1781.7455265478725	2386.5612300209327	1160.3325121085472	2901.1926254298664	1138.0619143124982	401.96717468296805	2178.2922204834813	1566.5719229732554	2633.6761845401556	2390.830127331125	3041.6655870621535	2317.3877309634972	2347.2623322748996	3067.347374984184	1924.1871438553153	3144.4667752871474	1474.4799725676853	2098.515742398908	3937.929060341792	2536.527407740495	2796.7698366143013	3957.374418045536	6839.858306364573	3824.0924649991007	534.2306776612558	4427.788427595692	2128.0103228409585	5711.112842484993	2349.770232197159	3883.5736599133406	2598.5953775205626	2888.197367622356	2939.927688220317	6497.5037220252325	10406.073266648935	3350.198680212674	1642.775065562591	3133.1200803338065	1277.392904782678	2527.3203044085813	4839.957614370207	3216.902117197411	3110.0790506415833	2039.2333541914657	2333.496617281429	2084.1728335627336	919.7179010807588	2683.554821141368	3717.4986694608338	2628.6655815490167	7704.158560252376	4504.654135297715	1650.9426030538214	2805.4695062950614	155.7963819339877	874.2727712093247	2107.26298646497	1857.3493127330382
PWY-5097	81609.60485496274	85781.09408160065	91005.50073969694	84381.40850603115	75420.33826584218	99467.62273217709	83509.46576571546	90513.40239144028	92814.8160897631	102172.28091264119	88894.06451249712	97496.94580985617	93928.30151717676	83400.62898158586	75077.96957796246	110551.87729559075	110186.22846424053	109701.51004237263	101170.55180614728	102097.44057848136	93643.0284969597	106428.91021759855	73235.77087339136	98142.71073183318	94529.10417819022	98284.00086534054	80675.97413188488	129863.03460198018	96073.66976732992	90352.87779760295	79145.50485169285	70858.69058760861	101550.75003226758	96775.22466547934	95745.51250182021	83489.54340765727	107315.15191710401	90345.00686563105	104225.62618913439	94924.15780256758	89247.90676439148	86228.01248145619	92936.47653684251	84451.02756586592	82123.92204181022	94905.92535895889	70439.28341307043	122035.46605075384	98426.04967170763	105987.94222473203	201019.59617021948	72267.47988622908	109809.00469732661	101591.6242926189	101469.13458748609	100878.5602443012	97737.81648196296	88255.8155785649	89941.25137535871	89054.73167227258	84347.44582301809	74208.54866471117	95512.01083149659	89810.85427649245	66153.93567349475	104878.32851807264	119928.90999921708	81794.68770342926	63694.93459741271	83191.35762425515	125983.92748820853	84929.35183354917	119339.06977774722	101469.81680358322	105999.66746760563	112083.0635634918	9623.853062925822	123310.23439616588	90436.89152952904	114601.32541576475
PWY-5100	44205.07940823042	63597.36408163354	45089.11649634042	47216.05618534259	45901.08746262073	57635.45536168286	58092.64465909094	54541.432621041815	66369.69305341151	57817.319694003614	64012.08602653834	65488.94575119595	64260.13374164486	50866.41471460982	48842.227368353095	67498.53697351002	68377.52404739214	84612.99107676849	46315.60884795763	70100.00043598589	43896.52796329774	71508.22830450878	52055.11585558172	72925.77877330044	54397.814681841555	83654.64416869341	34554.7465804174	57854.599036509026	72633.09695383983	52912.90578873055	60382.31178448781	43110.04287720747	45979.463962766866	49007.904788110216	47008.70600990047	71520.41867313092	65604.2320236288	53405.25774026576	44849.07070250458	46008.29142462005	61938.482223598214	68702.92308102455	65102.4105587695	68295.79835206241	66731.61052643751	61939.8018978244	49160.15173822648	47526.52774644445	70594.51948326569	68380.91521459533	91467.84638623195	54755.22647009631	59020.49772568524	57236.31092474382	54109.37580883258	63209.174637769305	77602.34340428548	60333.897975197964	58241.69077222873	55671.55215293197	41047.228599968344	59738.1518569317	59201.12949738016	78260.23011565531	53545.18773664276	92154.37908485362	88016.97358847466	84282.00575764907	54203.57459766872	74418.28653352371	59238.48884777622	58779.666134998515	56092.567948915734	67646.54358970726	47073.794281609895	62143.304806286076	4692.265663834148	46684.69303868192	69904.80355046569	72924.95520548118
PWY-5101	38.98993200499936	16.198233934967956	41.988896583813855	0.0	41.988011827532205	2.579963947418985	0.0	8.399571247072249	71.97199317738837	20.397667935001902	50.98645100479239	108.14775826830098	44.988906205167034	11.399249741132394	35.00232075108133	56.98473312770327	2.1299777720670674	109.7427578851733	0.0	20.907879296171036	67.47397888060154	53.98409823971673	2.579954386297317	47.988591793978316	20.00747610357606	33.32381192111995	0.0	102.36934477166338	26.995911982433803	3.8699089587396664	11.39922219577657	45.975400060152744	89.95698970284727	38.991140996336085	56.98211689513275	47.98730238809718	13.799040776255445	9.599503607597637	2.129976272133495	15.598668658625186	17.39815321775605	48.586000346146925	45.58759518467472	21.986645669121472	14.39859427671393	56.98142256404019	29.992784345090417	20.997958155562337	89.95450064266704	35.99315822253651	129.3720104189378	8.99945301292971	14.398950910351427	23.99691329304081	24.896595829066072	94.66154812227349	22.79680566915771	57.69886188669041	31.193439124143577	32.48357416908877	47.98412525265323	0.0	52.2739207229287	13.798787191089856	0.0	13.498931412906108	16.798568499321263	2.5799520214916316	47.9793990761634	8.999483521137934	14.39907672971939	47.986333714523155	23.99736403690629	24.596812688150397	8.999573686766936	22.79741030555998	0.0	23.997154595282915	50.98535482491238	58.99241802363844
PWY-5103	80412.97756739387	77232.61186953713	85911.88928985517	83326.60522609993	76834.04566087143	96797.17190902524	83870.28874835606	86559.25901156742	94564.35739589103	94935.40740031132	95747.83973969975	95726.08310935307	93528.71996134664	87753.03953990039	81061.7846493396	111129.69971891295	106703.20901156243	107254.06148366255	100334.66325088067	104457.51058355276	90917.78675995395	96481.28561110176	73373.05444234509	101252.20773525244	83800.02364126348	93516.55416727804	79115.69296887048	111778.36733615688	90878.77994399729	86347.35601460491	82522.04093295078	74203.02742231192	98405.30238107499	91458.37952253979	95549.70532981615	89628.93544335286	102694.55518172194	95022.69045663263	100082.92131918574	94704.99710999256	84851.25086568439	86848.0339869584	87735.3730677262	75799.92226392264	76941.79839597037	89743.91604450079	64456.331220699016	114484.6192361774	93626.04967811143	100073.08753674089	186595.19857116832	74752.36690328439	103749.88636589152	97227.40588647347	95601.57281143534	95760.13797428655	84753.66805265826	81527.11619296913	79205.93708711752	85472.13707171199	78509.14968864997	72354.34010969603	91017.9705200215	82249.97900189763	66716.44977806638	90077.69591817274	105057.14301013213	72085.63239520675	59178.06620820692	81977.05169543119	118494.17821550343	86114.56360970187	113761.30398536341	97131.9343476612	100802.74783515962	105902.53303609854	9200.973922308265	110104.78618256042	91089.27693663376	105041.137251734
PWY-5121	77809.64772180123	78178.66099890316	84387.80480654121	81075.07523359421	72732.81339393028	93454.79242665449	79919.6301652887	83435.41881506176	89987.46385684727	93631.80061531371	87920.1888231332	92565.68787613211	90459.98590088096	82080.15816215667	74825.9095883252	106476.75637291816	102082.31824002079	103122.98916192385	95748.07721853736	98926.28458684281	87089.99842918193	94730.58683396249	69104.48320017797	95215.65855959785	84617.31336748354	90864.62303261414	77094.46719831941	111665.48840929547	87421.22758943493	83108.34907598523	78245.67075148819	68720.22686183311	95016.76293930775	89935.89936369036	91141.33507684033	83743.34967115267	99712.26896466625	88530.1505225754	97273.12981425211	89456.70111541392	82161.6656314073	81937.0172440977	86794.51183125969	74758.1742000218	74386.57844976104	87127.02253594348	62028.970779968244	109722.9091954677	90881.59675719493	96694.66278369301	182604.53427433383	69891.49206780888	101500.82537620649	94489.1556995268	92872.04287618978	92210.05813948876	82709.54116073581	79006.52360402484	78924.07631767445	81606.15192194478	77495.51259976171	69906.73028014871	88646.86671294524	81162.97829524633	64530.029460448226	91240.67494434412	105433.91953689654	72785.8792345569	58785.672747170196	77199.60359596327	115724.08316979047	82102.4702884649	108750.12977405352	96585.82259017411	96217.49146400437	101894.1921632287	8773.940216703502	108441.1713072237	87949.11160320822	104880.73832303683
PWY-5130	28838.14487904242	16486.293215463393	36022.53357108231	30972.882067920127	29524.79700550211	23709.048669802138	28153.423478092875	21557.15822930282	23519.78335947785	16330.53935413546	15079.161621399124	22919.887374036673	31524.769408717024	26927.264879885384	14778.649460103166	33260.38359640679	22794.08348410642	22686.85328951456	39312.71432803942	29546.15372194032	33959.85691777912	19606.71772077485	15539.14934054593	19021.976597285844	15224.192881724039	21053.563810897365	27777.22205794348	15516.214999461747	26323.252747276176	30346.537683094397	17732.780266184844	26863.132872033577	30498.789201292257	26676.78056925509	42701.64147309709	19102.13667141904	20059.946616066973	33259.31202386781	38864.732295746304	34029.78397170211	23954.838448484454	12407.247311390069	26750.47720160566	24109.534324986667	23159.523836736647	26451.19295009027	9393.023639400688	17776.703779376392	13894.45228068634	16185.727907458397	41847.18150485465	20648.11766685414	36191.369058302254	36374.620394934485	26999.496339035042	29024.44788291942	17585.221816962883	16093.753655195846	13973.637298545187	16400.121349433546	23228.464051289346	26726.773399204187	32089.031985663805	13476.927236698537	5066.493977712516	12205.050250047527	18063.078676801022	12008.457291907365	21543.10830074928	18775.092176176004	28678.790928127364	16904.49730271307	33628.0661173784	22690.99662311443	18343.68380087557	25303.655076397616	2541.526917136467	12634.294414672731	18931.051592216045	14643.451824198513
PWY-5136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9926791904574377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5011213038205864	0.0	11.328900558734667	0.0	0.0	0.0	0.0	0.0	42.818045943879966	0.0	9.405276358236074	1.5186897993155557	0.0	0.0	0.0	5.982948695454272	0.0	0.0	0.0	4.4640508442941504	15.75528276064252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.16747377517265	0.0	149.8273161592399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333140466866071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.346621212889923	0.0	7.679088670963038	0.0	0.0	0.0	0.0	0.0	33.61548173428128	0.0	6.346128463575917	1.0133236977079438	0.0	0.0	0.0	3.9997673611131304	0.0	0.0	0.0	2.9865371374913177	10.665409893407464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.38333906831252	0.0	105.3770061900579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5154	45890.10571219186	47287.93346623662	56005.31182971098	47417.89898571113	38567.576106045344	62014.13876554328	43922.12476854325	53404.71222769567	49207.87041507865	64285.18117726447	21382.03717922223	53318.41983870772	38021.33143833024	29804.27498493348	16064.586076496294	63015.575123095055	65815.3531359724	56359.97934843697	58340.48661185127	50897.235044101355	55023.78066304005	67818.86674583152	40402.981970019646	48104.047059022254	60984.83428447408	52003.07537487312	50023.10561757748	96432.54003022314	48002.94346274777	51830.18276845703	31716.09743762592	27989.063532991986	68017.19554176679	62849.83081242367	55353.5536117412	28851.44925500001	66545.9532751399	36924.15966612643	62267.58330796578	53668.004865550414	51345.19392440766	35201.088742242304	51343.43851630583	47974.40667874297	43440.967044127334	51649.055058636135	41764.86949871754	84964.21606474751	50640.30576055569	63368.45639422061	142854.59859168605	31548.715370868948	67479.44738359854	58064.52694304693	65878.84011011152	55330.057509020306	55247.88999327913	47789.97415776253	59894.932618492414	51020.91911676072	57009.485627043185	37483.64167479647	54417.14606805814	44086.60244115599	33127.290755775364	62080.27548568969	75662.33960378608	38719.6690038307	32274.347249406732	33880.06883783885	84011.50818329387	43214.749401351066	76545.8676376819	50731.49847148888	72391.57605230586	72642.84824672563	6344.560260568612	94366.25515976522	40773.83199608075	75438.00819884375
